TF,strain,date,restriction,mechanism,time,GeneName,green_median,red_median,log2_ratio,log2_cleaned_ratio,log2_noise_model,log2_cleaned_ratio_zth2d,log2_selected_timecourses,log2_shrunken_timecourses
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,CDH1,869.4863,869.27745,0.0,0.0,0.0788994464146,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,CDH1,952.278,978.98485,0.0576262071275,2.61362689726e-05,0.0751091359746,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,CDH1,1114.927,1148.4825,0.0828317626825,0.0473761196526,0.0756101365217,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,CDH1,1139.8975,1187.568,0.104655395244,0.0734032183797,0.0753663018955,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,CDH1,1051.1675,1036.3504,0.0152153912629,-0.00740339557615,0.0794167195543,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,CDH1,923.14325,927.03305,0.0454478999487,0.0253885026846,0.0791166192109,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,CDH1,911.2201,928.40235,0.0685662910078,0.057089511141,0.0766683399395,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,CDH1,989.82265,988.4214,0.0400742469861,0.0567610271605,0.0786446636196,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,CLB2,1101.9868,1383.5952,0.0,0.0,0.137887672,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,CLB2,1456.7655,1833.542,-0.0242697296991,-0.0772023580611,0.127663444955,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,CLB2,1270.2405,1667.959,0.0374859508881,-0.0336003280253,0.127958843445,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,CLB2,1414.4835,1662.905,-0.122378718379,-0.158188995377,0.127814914358,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,CLB2,996.68395,1015.35795,-0.31083694872,-0.321794024399,0.130244340436,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,CLB2,1113.658,1149.807,-0.309222961556,-0.310305941121,0.130061571212,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,CLB2,1095.8985,1204.2355,-0.220151867916,-0.224396207232,0.128586963647,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,CLB2,1177.9545,1403.787,-0.103179134722,-0.073394780562,0.129775020658,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,CLB3,2354.986,2214.326,0.0,0.0,0.069999547616,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,CLB3,2371.032,2153.3375,-0.0517731245881,-0.0248683473533,0.0673577067489,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,CLB3,2155.0585,1936.903,-0.0653865491671,-0.0363322239834,0.0679159119532,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,CLB3,2271.5165,2086.774,-0.0336958972609,-0.0135326982959,0.0676443479755,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,CLB3,2194.8165,2103.363,0.0292526696994,0.0396604422378,0.0721297005148,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,CLB3,1732.739,1673.12,0.0376111159143,0.0427755910145,0.0717991489294,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,CLB3,1723.583,1661.6905,0.0357300037317,0.0399400946931,0.0690920596068,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,CLB3,1785.9765,1711.0935,0.0256845864179,0.0180520606243,0.0712787588799,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,CLB5,1134.97865,1082.56045,0.0,0.0,0.127833498907,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,CLB5,1241.0979,1027.55485,-0.226003986066,-0.133228204769,0.118623843747,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,CLB5,1245.717,1095.5345,-0.135041919368,-0.0666999292659,0.118941694722,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,CLB5,1344.395,1184.039,-0.132596410338,-0.100912378243,0.118786840432,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,CLB5,657.5275,618.2469,-0.0394492115304,-0.0234221318823,0.121397073042,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,CLB5,1083.306,1038.37,-0.0106323989823,-0.0249107562499,0.121200963007,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,CLB5,1027.37085,1018.57665,0.0370206242567,0.00677934137626,0.119617174133,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,CLB5,1120.233,1044.967,-0.0496295715823,-0.0460333214952,0.120893412204,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,CLB6,334.30145,289.09385,0.0,0.0,0.152662031968,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,CLB6,321.3488,278.0109,0.00148431705685,0.0136560246554,0.140979407859,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,CLB6,299.7485,243.02475,-0.0950240919609,-0.0463064070388,0.141246960598,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,CLB6,296.8254,241.6787,-0.0886122503558,-0.0805272753641,0.141116585116,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,CLB6,303.5857,247.94105,-0.082583666968,-0.115763586734,0.143320711965,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,CLB6,227.89205,213.52195,0.115636986137,0.0278162345791,0.143154638656,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,CLB6,244.98545,219.2809,0.0520819669155,-0.0414788913109,0.14181623843,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,CLB6,258.76115,209.6258,-0.0959337025079,-0.107993037948,0.142894346457,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,CLN1,5524.1395,5223.8405,0.0,0.0,0.162598350277,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,CLN1,5852.743,5410.2275,-0.0331521263086,-0.0564652302759,0.149952102454,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,CLN1,4671.175,4459.0815,0.013288666099,0.0225611552627,0.150203673286,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,CLN1,5067.2955,4950.676,0.0469804816948,0.043947029266,0.150081078704,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,CLN1,5368.685,5277.59,0.0558403897,0.0770471280526,0.152155401049,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,CLN1,4068.882,4220.9505,0.133252531627,0.0611438605173,0.151998980783,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,CLN1,4038.2925,4320.5775,0.177909421851,0.174752976867,0.150739129203,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,CLN1,4416.784,4303.9665,0.043369113371,-0.00145372027937,0.15175385939,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,CLN2,332.99655,409.5411,0.0,0.0,0.134670106728,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,CLN2,324.2664,355.0642,-0.162751268146,-0.0452912466714,0.124768364612,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,CLN2,794.5855,962.3367,-0.0136572741023,0.0286888633138,0.125070601046,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,CLN2,844.67835,1023.92105,-0.00929369691661,-0.00215568275706,0.124923344346,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,CLN2,392.063,474.8219,0.00104661850972,0.0374776687175,0.127407919087,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,CLN2,564.0905,689.64135,0.00180382060314,-0.0268483278798,0.127221075049,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,CLN2,703.25645,868.3775,0.0123223836066,0.00908141321815,0.125713153052,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,CLN2,719.2026,772.0278,-0.187168490485,-0.0831925853033,0.126928112005,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,CLN3,996.00265,1248.8145,0.0,0.0,0.178445054883,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,CLN3,1000.15945,1233.2405,-0.0244860963634,-0.0882190065761,0.1642842398,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,CLN3,869.72145,1038.0477,-0.0717535394746,-0.117834301418,0.16451389572,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,CLN3,864.38035,970.55805,-0.160815397382,-0.16045568642,0.16440197262,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,CLN3,958.0342,1085.259,-0.14672475329,-0.146217517389,0.166297758508,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,CLN3,726.09255,830.1085,-0.134720932722,-0.102994180192,0.166154652583,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,CLN3,712.8745,785.75675,-0.185942577468,-0.108384008435,0.165002919638,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,CLN3,783.4687,826.74605,-0.249466730965,-0.150877739877,0.165930444029,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,FKH1,700.9172,815.86975,0.0,0.0,0.116238764797,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,FKH1,944.4299,1095.6335,0.0065869359151,0.0228082903193,0.108228102348,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,FKH1,877.9837,1004.3951,-0.0153576836455,-0.00454058806565,0.108576390508,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,FKH1,883.8007,1059.7045,0.052556492365,0.0408230393611,0.108406730844,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,FKH1,815.9905,994.1111,0.0741115111718,0.0405591424338,0.111260753079,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,FKH1,719.1012,890.4927,0.0997290549752,0.0390851053922,0.11104674361,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,FKH1,723.5332,852.40885,0.0273034264101,-0.0316233736284,0.109315937447,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,FKH1,745.4626,872.67395,0.0174303115577,-0.0343374922103,0.110710988374,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,FKH2,368.3817,378.41245,0.0,0.0,0.109990774675,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,FKH2,695.32885,694.1983,-0.0288275564127,0.0547469017483,0.102642204759,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,FKH2,613.3615,592.9479,-0.0743440680788,-0.0411159027645,0.1030093813,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,FKH2,649.69435,638.6337,-0.0502301647818,-0.0515254545799,0.102830537062,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,FKH2,416.31435,422.19915,0.00090167818623,-0.029319087271,0.105835037846,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,FKH2,543.01635,569.24785,0.0432892131544,0.00845071138883,0.105610034213,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,FKH2,534.52265,531.648,-0.0329400589982,-0.028222232922,0.103788603614,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,FKH2,563.0736,543.5886,-0.0759537000232,-0.0897464891639,0.105256938046,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,HCM1,841.25895,822.3293,0.0,0.0,0.136650100165,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,HCM1,1241.3475,940.27455,-0.342477083797,-0.357352489403,0.126549680623,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,HCM1,1048.6005,974.4242,-0.0467053732261,-0.0412077308818,0.126847672835,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,HCM1,1102.4568,994.15595,-0.0907524797507,-0.0955311375323,0.126702481508,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,HCM1,711.46405,555.038,-0.330926572639,-0.359701149747,0.129152834671,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,HCM1,851.00175,797.91615,-0.0334246728256,-0.0521074425474,0.128968518617,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,HCM1,835.7725,824.07845,0.0360219696996,0.00535592872743,0.127481268067,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,HCM1,907.78105,890.2287,0.0318843291636,-0.00498203596254,0.128679534016,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,MBP1,968.9919,932.6524,0.0,0.0,0.0906779477523,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,MBP1,1364.84185,1410.4592,0.115533695343,0.0350241998526,0.0854742960012,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,MBP1,1837.858,1909.8075,0.122006792602,0.0702445994414,0.0859148748173,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,MBP1,1866.364,1889.523,0.0842850526239,0.0455122649822,0.0857003642434,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,MBP1,750.3054,744.0807,0.0544884876411,0.0778761504277,0.0892831916702,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,MBP1,1601.4175,1554.553,0.0237736842814,0.0422874121351,0.0890163603244,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,MBP1,1590.714,1611.98,0.0857543827947,0.0920746745237,0.0868476097492,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,MBP1,1680.49,1675.5635,0.0624243239522,0.0728147846162,0.0885971561953,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,MCM1,1513.715,1726.602,0.0,0.0,0.122569735252,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,MCM1,1694.7525,2008.186,0.0576471185739,-0.0304692823663,0.113900088248,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,MCM1,1383.256,1581.2425,0.004383853927,-0.0300314407123,0.114231083952,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,MCM1,1382.4565,1583.3705,0.00663143272273,-0.0232536622008,0.114069835002,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,MCM1,1480.0195,1777.204,0.0708954306573,0.0703588565351,0.116785543372,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,MCM1,1192.22,1382.964,0.0233875645294,-0.00128859368838,0.116581676225,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,MCM1,1150.673,1259.4255,-0.0593482570951,-0.0407561714585,0.114934251401,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,MCM1,1195.0555,1221.915,-0.160326627293,-0.139408741899,0.116261906538,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,NDD1,853.7651,842.2499,0.0,0.0,0.119336290356,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,NDD1,1320.936,1405.5645,0.135261882132,0.0517042549658,0.111001825509,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,NDD1,1056.47335,1134.99,0.15067120202,0.0814171982927,0.111341437499,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,NDD1,1113.66595,1160.618,0.11118799503,0.0630127493963,0.111175997504,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,NDD1,975.70625,1064.3786,0.170220287379,0.16929055759,0.113960687539,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,NDD1,930.9741,957.92355,0.0887263117308,0.0542587672079,0.113751757766,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,NDD1,900.72915,935.6655,0.100769892755,0.114759747261,0.11206273827,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,NDD1,973.9235,973.72355,0.0468543912448,0.0467086501735,0.113424010136,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,NRM1,877.779,808.21335,0.0,0.0,0.130877122453,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,NRM1,869.1461,766.27695,-0.0665309995521,-0.064585456714,0.121358138394,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,NRM1,767.7227,685.5757,-0.0448613835516,-0.073526641221,0.121668846433,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,NRM1,736.8595,665.7266,-0.0297563750517,-0.0417347136382,0.121517467505,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,NRM1,816.89255,778.61955,0.0473399054938,0.0147302822114,0.124070265544,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,NRM1,661.4742,592.19165,-0.0413362428556,-0.0714686979944,0.123878387473,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,NRM1,648.0842,574.4806,-0.0581346618755,-0.0884417390588,0.122329267948,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,NRM1,685.43055,593.8008,-0.0921308236893,-0.0988296558494,0.123577500231,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,PLM2,180.53315,191.95075,0.0,0.0,0.14923602336,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,PLM2,360.5531,341.36945,-0.202334600739,-0.281509032645,0.137888622905,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,PLM2,292.5982,257.2456,-0.309562706778,-0.285001225672,0.138162161117,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,PLM2,314.17225,281.1827,-0.283080654614,-0.228666246307,0.138028871911,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,PLM2,169.6541,155.6525,-0.247390615447,-0.206562010823,0.140281521821,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,PLM2,262.96465,233.77645,-0.293886870829,-0.276756058079,0.140111846234,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,PLM2,236.69265,226.6942,-0.186062807486,-0.228368248267,0.138744096699,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,PLM2,260.80845,215.7497,-0.397436251023,-0.397639198795,0.139845890664,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,STB1,314.94405,332.5838,0.0,0.0,0.138298054866,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,STB1,284.8422,294.36435,0.0284014277929,0.0889925961493,0.128032834667,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,STB1,349.27885,354.9988,-0.0646370177161,0.00759564915865,0.128327382856,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,STB1,352.8706,354.49445,-0.0818363139612,-0.0331541846534,0.128183867578,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,STB1,239.79055,259.1295,0.00609548920691,0.0620036575552,0.130606430893,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,STB1,293.3784,321.1656,0.038422105576,0.072333494123,0.130424169084,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,STB1,280.55545,289.304,-0.0481527613032,-0.0397274935491,0.128953707954,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,STB1,302.0443,266.3077,-0.273556611381,-0.228115081719,0.130138416933,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,SWI4,515.995,573.06665,0.0,0.0,0.103721921536,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,SWI4,919.49475,1006.8299,-0.0150013679049,-0.0767155024612,0.0970514173471,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,SWI4,706.1997,794.5058,0.0246218429075,-0.046872980456,0.0974396636234,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,SWI4,749.5574,812.197,-0.0302806215861,-0.0946056638005,0.0972505771892,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,SWI4,353.1341,372.23065,-0.0674067481981,-0.0918118002357,0.100422162131,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,SWI4,617.40535,664.7631,-0.0387613719819,-0.0843697781036,0.100185002558,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,SWI4,615.05445,678.17755,-0.00517136344668,-0.0379819457167,0.0982630635148,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,SWI4,643.24785,682.772,-0.0604757097751,-0.0960498718138,0.0998127167152,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,SWI5,687.67425,637.77015,0.0,0.0,0.0932792030842,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,SWI5,994.92135,992.77935,0.0749802491412,0.0176839884234,0.0877759736096,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,SWI5,1248.695,1240.013,0.0915901691929,0.02010970522,0.0882050564372,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,SWI5,1310.154,1287.516,0.0767996288951,0.0203817922488,0.0879961288789,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,SWI5,790.35065,766.9378,0.0600259647988,0.018632626034,0.0914890954214,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,SWI5,1056.959,1005.7856,0.0293156643579,-0.0158989204584,0.0912287162665,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,SWI5,1037.44325,1002.11685,0.0518495369722,0.00774474637133,0.0891138237612,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,SWI5,1060.9135,1071.944,0.116412134441,0.0505470743819,0.0908197244661,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,SWI6,682.31215,828.56155,0.0,0.0,0.108397013727,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,SWI6,602.73745,800.82185,0.113524319212,0.00718400306141,0.101219434517,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,SWI6,739.4873,961.3657,0.10218172723,0.0140195303972,0.101591753415,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,SWI6,805.55035,977.9677,0.0049190279131,-0.0483135839636,0.101410409123,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,SWI6,518.4114,649.66705,0.0505809758213,0.0505073651955,0.104455765575,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,SWI6,628.941,777.7953,0.0297335142238,0.0143081971313,0.104227784455,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,SWI6,629.62925,759.71345,-0.00582544680656,-0.0029710611418,0.102381765789,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,SWI6,666.45335,815.5899,0.0144750365717,0.0111423742328,0.103869989568,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,TOS4,2079.4185,2075.492,0.0,0.0,0.0918693694751,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,TOS4,2705.116,2567.4075,-0.0622875996801,-0.0193513629213,0.08652801652,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,TOS4,2588.1895,2258.7925,-0.184131503303,-0.0514870762656,0.0869632570736,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,TOS4,2725.6965,2465.2405,-0.132968203745,-0.00395901054215,0.0867513388798,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,TOS4,2349.7965,2203.865,-0.0932558555685,-0.00140935536154,0.0902924730018,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,TOS4,2173.9675,2201.0015,0.029863577665,0.0133886206447,0.0900286330642,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,45.0,TOS4,2115.578,2256.9475,0.10539594869,0.0390743170569,0.0878848660756,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,90.0,TOS4,2275.072,2182.578,-0.0479947947099,-0.0351110598235,0.0896141643485,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,0.0,WHI5,46.200795,48.581895,0.0,0.0,0.268002273752,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,5.0,WHI5,44.07359,43.185505,-0.0137736207893,-0.0647926556461,0.245577134623,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,10.0,WHI5,49.45427,55.157695,0.10883136372,0.0853872335559,0.245730827305,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,15.0,WHI5,73.825635,81.697905,0.0877005227314,0.0924994117138,0.245655910177,0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,20.0,WHI5,26.0876,24.25411,-0.16395843018,-0.0441875962517,0.246928657892,-0.0,0.0,0.0
YHP1,SMY2241,11/17/2016,P,ZEV,30.0,WHI5,48.249935,51.898515,0.0509556307042,0.146627097168,0.246832303758,0.0,0.0,0.0
