Genes,peak_time,Distance
SPC25,47.0,5.832144799872781
RTN2,11.0,5.832253108495579
YGL204C,31.0,5.832471283676202
DOT5,9.0,5.8327339888560585
SNU66,67.0,5.833218085354447
OSH6,6.0,5.83490080696788
YEA4,11.0,5.835477674869333
UBX4,9.0,5.835927609842035
TPO5,0.0,5.83598191471468
YGL036W,62.0,5.836650115297836
STO1,32.0,5.837431841443278
HIP1,26.0,5.838403867178341
YBL095W,3.0,5.838609376217693
SRF1,71.0,5.8395134653774345
snR31,61.0,5.840186745935567
SEC24,61.0,5.840376345347928
COS9,13.0,5.840479243130984
PGA1,55.0,5.840623732276659
ROX1,58.0,5.841560035976606
CHS6,57.0,5.8426000186477385
SMM1,45.0,5.84278267179843
RPL29,4.0,5.843935622122037
TRX2,67.0,5.843971620498202
ERG10,11.0,5.8440734607109786
STP1,19.0,5.846099276209313
MET7,53.0,5.846183208887304
YBR241C,15.0,5.848136527988773
TED1,27.0,5.848924203117194
ACS2,17.0,5.849259779802012
FRE3,59.0,5.849668171539151
PPR1,29.0,5.850848228131692
HOP1,24.0,5.851062499220603
SPE1,24.0,5.852561881042905
IKS1,3.0,5.853532499843746
RPS29B,42.0,5.855465451343885
EFM1,22.0,5.856469588854975
YFL065C,18.0,5.856897078659704
YOR019W,9.0,5.858036771495897
GPN3,70.0,5.858215928273491
PAH1,6.0,5.85936385044759
SNX41,1.0,5.859992086183978
YMC1,20.0,5.861561331526371
YOL162W,11.0,5.862055832603845
YNL162W,49.0,5.863458367235424
TYR1,13.0,5.8646723665546325
FUB1,60.0,5.864844830922876
BDH1,9.0,5.865156067815066
NPT1,3.0,5.866221942346816
SPT23,6.0,5.8667180867884525
DRS1,30.0,5.867208215747913
NOC4,40.0,5.868105337033927
CAB2,16.0,5.868452968930843
snR50,4.0,5.868546723741186
LYS2,16.0,5.868577281701339
IRC4,4.0,5.8688595516395425
VAN1,31.0,5.869728992937492
YIL067C,4.0,5.870036228920972
TRE1,8.0,5.870051066673651
GRC3,42.0,5.871132846836411
PKP1,6.0,5.8716626876723765
STB2,1.0,5.874514609846146
RHO1,58.0,5.875006486867709
DED81,24.0,5.875934707984705
ERG26,11.0,5.876402318731189
GLN4,62.0,5.877096416776652
RIM15,1.0,5.879065985622753
MCA1,9.0,5.8804187293660934
SLP1,23.0,5.880582034724642
SER3,19.0,5.880825564804291
ZRT2,2.0,5.881164405046951
DLD2,20.0,5.881493200497802
CRN1,1.0,5.88155804707225
TRP4,13.0,5.882267803336744
RAM2,13.0,5.882326260301955
TEL1,56.0,5.88247721737708
RET1,0.0,5.882624380180206
CLD1,12.0,5.882820056958963
YJR142W,9.0,5.883619688235321
BRE2,45.0,5.883658224102244
YEL076C,20.0,5.883768678548119
YET1,2.0,5.884062421587319
YGR161W-C,6.0,5.884618895157968
IKI3,35.0,5.885704015908733
RIF2,8.0,5.886066560341348
YMR321C,69.0,5.8861898825753505
DFG16,5.0,5.887443325644741
GPG1,9.0,5.888982347819866
COA3,5.0,5.889579560730855
ANB1,12.0,5.891417330163698
BCK2,7.0,5.891500778058823
GET2,17.0,5.892615336232506
ECM12,4.0,5.892737191306909
AAT2,26.0,5.893842437873902
TMA16,72.0,5.895371843094393
LSB1,4.0,5.895561714313968
FAT3,18.0,5.895811882552842
YAL065C,6.0,5.895863233912261
YPL150W,8.0,5.897721382914925
COX19,67.0,5.898014715236613
USA1,3.0,5.898293152599143
LDB19,51.0,5.898897549339772
NAN1,36.0,5.899661929574754
MTC2,15.0,5.899702159131537
PRK1,7.0,5.9003052026543585
YJR161C,11.0,5.901280216226288
IRC23,21.0,5.902845625565338
YHR007C-A,20.0,5.905641485432199
SWA2,61.0,5.90588547470673
TMA108,6.0,5.908731471896824
PUT2,6.0,5.910802190627945
BXI1,6.0,5.911080260284369
TPC1,3.0,5.912543815027389
SIA1,71.0,5.912683127763017
PPQ1,73.0,5.912856578736931
YMR265C,6.0,5.913259647082165
YKR005C,22.0,5.915349326840583
ASI3,6.0,5.915423192430713
DOA4,67.0,5.916336561076612
NTH1,4.0,5.91855153282857
SDS23,8.0,5.9193894265751075
APE3,16.0,5.919489761836248
YAR023C,10.0,5.919490928839256
YOL159C,13.0,5.91957842325833
NMD3,44.0,5.919968217542398
DML1,57.0,5.920013143785708
YCR090C,60.0,5.921058689375583
YDL109C,30.0,5.921317718254999
ALD5,11.0,5.921422407583527
HPM1,44.0,5.921758641924935
TMT1,9.0,5.9226169825392585
RSF1,4.0,5.922876111396936
RPL26B,40.0,5.923339531946614
CHS5,65.0,5.923514060436236
TTI1,36.0,5.925672025245966
YHL042W,10.0,5.9258668902316
HDA3,45.0,5.926296521483358
YJL163C,72.0,5.927815996121068
GRE3,10.0,5.928513527899697
LIN1,8.0,5.92851827583528
RPS29A,68.0,5.928568738015252
HGH1,23.0,5.929058224129846
GCN2,70.0,5.93077598135741
BMH2,12.0,5.9310941146753615
DPH5,46.0,5.931545954473517
ATG34,8.0,5.9317467402470925
MFG1,0.0,5.932203928562174
PCI8,71.0,5.932677353446518
ARG80,9.0,5.93352753201837
EPL1,73.0,5.933631094995759
MAM3,68.0,5.933721985901068
MPA43,35.0,5.9340574966027955
YDR210W,69.0,5.934503197383152
SPG5,52.0,5.93455161230741
YER074W,49.0,5.934757872091518
SCD5,6.0,5.935341122275811
YEL057C,15.0,5.935800156328174
BRE4,13.0,5.9373107588619245
ERG1,9.0,5.937899833577291
YBR118W,8.0,5.938027637792928
SCW10,23.0,5.938206820643628
YME2,4.0,5.9390505011816135
OM14,8.0,5.940054268411813
TEA1,12.0,5.940449227711984
ARC1,29.0,5.9426371744956
RIB1,1.0,5.94431413453257
MVD1,11.0,5.94572636778332
TGL3,63.0,5.945767240160937
KRS1,25.0,5.946709360328995
MAS1,69.0,5.949480610800861
BTS1,1.0,5.950204372373513
CAT8,18.0,5.950636342696307
VPS27,0.0,5.952049574802561
HIS7,16.0,5.952117839392962
NRG2,0.0,5.952712978663906
snR9,16.0,5.952891647092745
LSB6,71.0,5.954288291289967
HFM1,7.0,5.9566720056623375
RAV1,4.0,5.956837755276884
TRS65,51.0,5.958019786692835
ILV2,21.0,5.958217384402633
YUR1,5.0,5.9591338430636895
TCD1,8.0,5.959819865705714
NMA1,50.0,5.9599876664827125
PTC5,1.0,5.960190317679801
RNR4,6.0,5.96029590882297
HMI1,66.0,5.962916068508956
VRP1,4.0,5.962938585718822
RTG3,12.0,5.963047542128548
YER158C,6.0,5.963363201141273
ASA1,11.0,5.963582807303098
STE2,3.0,5.963899585558221
YNR072W,9.0,5.963935408589509
SSK22,51.0,5.965471358000628
EMC1,39.0,5.967200228461788
SPT14,45.0,5.967576417447002
SIP1,36.0,5.9676062945053046
ERG6,18.0,5.968061980019499
MRPL7,5.0,5.968368136861845
YSP3,13.0,5.968627146556397
RSA1,72.0,5.968717168989979
YJL206C,15.0,5.969096914775271
MAK11,41.0,5.969290386982109
AMD1,2.0,5.969684620254614
MLS1,16.0,5.970101174597028
COX5A,3.0,5.971229406507741
YNL193W,46.0,5.972326612511239
RIM8,43.0,5.972672641374169
SRL3,6.0,5.972936247158732
APL3,58.0,5.9732093796824755
AMD2,6.0,5.973431022356867
PPT1,35.0,5.9738361624710254
RGI1,7.0,5.974963629238625
MON1,64.0,5.975229417923087
RNA170,30.0,5.975825070385894
AVT6,7.0,5.97823436738411
NOP2,47.0,5.978897682670064
MRD1,64.0,5.981751165944371
RTS1,5.0,5.982929224400415
SSY5,3.0,5.982966553707985
EPS1,6.0,5.983330465227829
YNL139C,1.0,5.98415194625169
snR36,24.0,5.985048450924051
TRX1,69.0,5.9858374291590914
YMR173W,11.0,5.98605774757828
LAS17,2.0,5.9872024585432335
snR35,21.0,5.990471983288186
MAL13,7.0,5.991620759356925
ACA1,16.0,5.992165823411957
YIR016W,2.0,5.9929511213140065
KRI1,29.0,5.993198238409115
FZF1,9.0,5.994712182758413
ACO2,31.0,5.994824090274799
YIL165C,9.0,5.99510276147035
ADE12,29.0,5.998516887650892
EDE1,6.0,5.999091533425811
RHO5,1.0,5.999224751614784
MRP1,0.0,6.0001310739340905
GTO1,13.0,6.001386934248688
YOR052C,3.0,6.0026305579333545
YMR103C,0.0,6.003756146402182
PAM1,6.0,6.0041405312611325
YOR343W-B,10.0,6.005120015166442
YKL107W,8.0,6.005928525488361
GPB1,18.0,6.006367257600477
YGR109W-A,53.0,6.007226288374699
JIP5,40.0,6.007336992067812
UTP14,28.0,6.009811454500884
NMD5,51.0,6.01032280687282
CAN1,13.0,6.010645091632039
NCR1,9.0,6.011440981277456
APM4,6.0,6.011622288073778
YLR173W,72.0,6.011703542270354
INO2,15.0,6.012184686485486
ULA1,7.0,6.012225513971989
YPL191C,6.0,6.01304858611046
BNA2,25.0,6.014583275989964
YDR338C,15.0,6.015571747194737
YDR391C,4.0,6.017149123594772
YDL241W,71.0,6.018292636368853
PRS1,41.0,6.01893311380489
PCA1,63.0,6.022361309288821
POX1,19.0,6.022577699476768
GYP8,3.0,6.02376392336212
TRP2,15.0,6.024992436909847
YOR186W,6.0,6.025585685919272
YMR045C,21.0,6.026699988306711
RIA1,45.0,6.027148767462142
MRI1,71.0,6.027463641153857
TRM2,43.0,6.029550847404109
FLO10,9.0,6.02956228338331
SLI1,1.0,6.033534067822806
CTF13,27.0,6.034400058715232
IFH1,31.0,6.034566447774757
LST8,12.0,6.036512178618274
RAD55,7.0,6.037921549897419
GND1,18.0,6.0380983860204465
SFB2,39.0,6.0382226861195285
AGP2,8.0,6.0399135213257615
YGR149W,2.0,6.042132826546082
YDR342C,4.0,6.042694617967886
PBA1,8.0,6.042825857329473
EDC2,3.0,6.043462866930027
NDT80,10.0,6.043756713784656
MMT2,6.0,6.044765148748435
ARO4,20.0,6.045190244044821
CIT3,0.0,6.045229118804986
YGL114W,8.0,6.045355757453437
UBX6,11.0,6.045382499431599
YJR146W,11.0,6.045952098141001
AEP1,71.0,6.046712049568539
MSC3,53.0,6.046925525848543
SCM4,28.0,6.047372043055807
RPS21A,67.0,6.049029567469263
ARG1,18.0,6.052175148584706
YNL092W,4.0,6.0524636872139315
PRM7,8.0,6.052565503135947
YBR299W,11.0,6.052608173733617
YBR085C-A,7.0,6.05402933866698
FMP41,13.0,6.055682669813547
ECM34,13.0,6.056194477245095
UGA3,14.0,6.0570683519168504
SAG1,12.0,6.05721895727934
SLA1,2.0,6.057387190036163
ALG9,33.0,6.058058544553645
COG1,8.0,6.058257984363251
MRK1,4.0,6.05849377849829
GDI1,10.0,6.05972479900707
YAP1802,68.0,6.06018568358479
DCS2,4.0,6.060656494323966
RIP1,4.0,6.061486619344673
YDL027C,8.0,6.062013243437103
TRP5,13.0,6.06349402625546
APA2,6.0,6.0637080941047765
YFR012W-A,28.0,6.065207591992469
YPL220W,9.0,6.065392433619687
HIS2,13.0,6.066630186082457
SAC7,13.0,6.0671031542220515
TPD3,3.0,6.069116319498679
APP1,11.0,6.069405989288917
CSR2,8.0,6.070135498738951
GPI12,8.0,6.07139293850522
ALD6,9.0,6.072467745421157
TPS2,2.0,6.074543159547486
YNL115C,11.0,6.074735759257317
NME1,24.0,6.075034310968625
YPS7,67.0,6.078719971956993
NIT1,8.0,6.079570642341447
IPT1,73.0,6.082197925812806
TPA1,40.0,6.082288445929382
snR161,15.0,6.082532800210221
PUS1,44.0,6.083024239288122
RSA4,40.0,6.0842374397207735
RPO31,41.0,6.084665452274104
PRS3,45.0,6.085132584588014
YMR315W,9.0,6.085164853442479
MHO1,3.0,6.086988314800919
AIM17,3.0,6.088780124231853
FMP46,10.0,6.088902416895013
ENT2,73.0,6.089587228837998
BIT61,0.0,6.090850717316708
LSM4,64.0,6.091461012371032
PYC2,10.0,6.091773486944503
LEU4,15.0,6.09299242544694
DIG2,18.0,6.095667373317482
RCR2,2.0,6.096311999100987
URA10,13.0,6.096842990239588
RIM4,65.0,6.098694309836547
YGL007C-A,55.0,6.10046267635768
COX10,16.0,6.10178299517477
ABP1,8.0,6.102170652854552
SUC2,3.0,6.102352067405146
MST27,73.0,6.103646692358519
YMR124W,69.0,6.103994794905377
HIS3,17.0,6.104103634215306
AGX1,7.0,6.104105002776968
HKR1,39.0,6.108483886753477
ATG8,4.0,6.10868500506572
ATG15,4.0,6.113228860653001
GLC3,1.0,6.113253593371984
ADE4,31.0,6.116722185104811
RDN37-2,66.0,6.118574100162625
DAN4,7.0,6.118826408607548
RPS9A,70.0,6.1202997675282935
DNL4,13.0,6.12088677229832
MAE1,31.0,6.120930434928762
FRT2,4.0,6.1212372763108425
YBR126W-A,6.0,6.12199315546569
TYE7,7.0,6.123472500826763
SAC6,7.0,6.12885728364143
CAT2,12.0,6.129806405400684
RDN37-1,72.0,6.131444757948561
ECM27,6.0,6.132396399469088
XYL2,4.0,6.133367059138219
RGC1,6.0,6.133515411733659
MET10,39.0,6.134209119911557
MRN1,47.0,6.134786846917515
ARO9,21.0,6.137155424154377
PEX34,7.0,6.1377711928353955
YDR262W,12.0,6.13854418067697
GIP3,11.0,6.138905160007548
LAP2,7.0,6.140267528915841
MIG2,71.0,6.14041937349984
EMC4,55.0,6.1405089469372856
ISF1,2.0,6.140942920204542
MTR10,59.0,6.142104192938732
PEX27,7.0,6.144657129737265
LAP3,14.0,6.14523508563517
YBR238C,4.0,6.147393638384522
REG2,3.0,6.149000180761008
LEE1,2.0,6.150558919630257
snR49,9.0,6.150603807273939
YJL016W,14.0,6.15145523895308
PER33,8.0,6.152208796275558
YPR036W-A,11.0,6.152625780085476
YDL057W,4.0,6.153611388451824
AIM14,0.0,6.155129089445119
YPS5,4.0,6.155141754502199
YDL248W,10.0,6.1551524605424905
PCL5,19.0,6.157225308086094
PEX25,66.0,6.157228075729793
CUE4,9.0,6.1608084103176575
TKL2,18.0,6.161357030970986
TAH18,24.0,6.161504911835667
YHR202W,64.0,6.162158374513089
XBP1,73.0,6.1637717425328535
AIM46,5.0,6.164257688775071
YOR302W,15.0,6.167452528719461
YPL229W,18.0,6.167588020891016
KNS1,6.0,6.168241941076995
DSD1,8.0,6.1694148764859404
CAM1,71.0,6.172569519208675
MET14,63.0,6.172707117874491
YDL199C,12.0,6.175353320068235
IML3,13.0,6.1757919567180535
STL1,5.0,6.180515381873421
YGR039W,11.0,6.181211604683868
ROG3,73.0,6.181752468481885
AIM3,4.0,6.1819013175945985
YLR224W,71.0,6.182856858928512
YBL072C,12.0,6.183837871023228
DGK1,38.0,6.184159093580738
MDH2,68.0,6.18432377956355
MSG5,69.0,6.18460614769673
RTN1,14.0,6.185547400187904
ARO3,12.0,6.185678556116344
ERG8,16.0,6.18791744487148
PEP12,1.0,6.188938723906299
YNR073C,72.0,6.189686381428393
YDR343C,6.0,6.193957202743259
GLO1,8.0,6.194733781114803
YJL171C,69.0,6.196473711044316
YFT2,71.0,6.1969002596502785
MET22,14.0,6.198503682381454
YHR138C,6.0,6.201697926132687
ECM38,11.0,6.203216164333179
ADH6,16.0,6.203785536910183
PTC6,8.0,6.20677039276827
YIR007W,6.0,6.208845563742216
YAP1801,9.0,6.214786575409618
snR60,18.0,6.215907701839057
YPK1,73.0,6.216405345046161
RIB5,11.0,6.218388296115956
GDH3,13.0,6.220027728158663
snR42,11.0,6.2204758452614906
snR3,25.0,6.221235070180515
YMR196W,3.0,6.222182682100996
PEX21,18.0,6.222886263103302
COS111,0.0,6.224169405121074
GPD2,8.0,6.22509555058884
TIS11,50.0,6.2258326166640225
YKE4,66.0,6.227996553858457
YEH1,24.0,6.229228399509132
PYK2,4.0,6.231911980428795
SGE1,2.0,6.233810945878849
BIO3,38.0,6.236189881339639
GTT2,12.0,6.236704057510149
SSD1,73.0,6.237133479392837
GPI18,1.0,6.237193600576179
CRT10,32.0,6.238691577225535
CYB5,21.0,6.239465837717721
BSC1,7.0,6.239896569477672
FMP23,12.0,6.243574232805225
YJR149W,16.0,6.243990148710152
NGR1,8.0,6.248296300747765
ITS2-1,10.0,6.249223935664796
ITS2-2,10.0,6.249358472807398
GFA1,5.0,6.250688776103303
snR79,30.0,6.258511862476279
YNR066C,5.0,6.258784974111094
MSN5,2.0,6.259137905651992
YCL020W,69.0,6.262865678119726
SPE4,60.0,6.263858697905484
ERT1,28.0,6.264423521059404
GUD1,6.0,6.264594097306031
GAP1,7.0,6.264810642774778
DAL7,12.0,6.2678671109970505
PAN6,67.0,6.26985267811678
LEU1,24.0,6.271308841568662
MCT1,42.0,6.271572882952359
ARI1,10.0,6.273497466429101
UGX2,5.0,6.27470984347746
HOM2,16.0,6.27553114807942
QDR3,16.0,6.275719384171884
REX3,1.0,6.282419268179919
MET16,69.0,6.283515957137068
AGP1,7.0,6.2842576220888615
NDE1,62.0,6.285527951829891
YFL054C,4.0,6.2870759386577975
ADE6,33.0,6.287453315327696
PGM1,16.0,6.287736400336341
SPO21,22.0,6.2877409557597375
MPC2,13.0,6.2880542193519
YPK2,1.0,6.288413510379589
YCL019W,12.0,6.288683739962179
YJR005C-A,16.0,6.28943181015947
OAZ1,17.0,6.291305374627413
snR10,22.0,6.2977597309412126
"ADE5,7",34.0,6.298492636065273
CHS1,4.0,6.298787137753423
YOL163W,6.0,6.29894460267416
YNR014W,70.0,6.299257400344936
YLR241W,4.0,6.301259838245068
KHA1,68.0,6.302063567698866
FAD1,7.0,6.303280786516081
RTK1,12.0,6.3037852143067
YOL036W,19.0,6.304899909478488
YOR062C,3.0,6.306189713848643
HOS2,0.0,6.31088114147357
APL1,5.0,6.311338370813962
FMP40,11.0,6.313670320634599
SFK1,9.0,6.316762617978739
PEX29,6.0,6.316800230335707
CRC1,13.0,6.318937445945878
MKK1,73.0,6.319181717538731
MSC1,7.0,6.319704445533514
RTC2,7.0,6.320169775527924
HIS5,17.0,6.324705950601121
GTO3,6.0,6.324940474431886
YJL133C-A,14.0,6.326735659491063
YOL107W,69.0,6.328004355646479
snR82,23.0,6.328594668551611
YOR289W,6.0,6.32882839851228
YMR034C,73.0,6.330060277693008
RSP5,6.0,6.330531801035811
GPM2,6.0,6.332850994945408
ARO1,15.0,6.333494031443462
HXT2,6.0,6.33527327399477
MCH1,19.0,6.335633056351901
ADE2,26.0,6.336496389974717
ARA2,15.0,6.336856844734785
ARG2,15.0,6.33765685962991
snR46,26.0,6.337943217147398
snR18,61.0,6.33869833920504
CIR2,9.0,6.339630939216949
YAR035C-A,40.0,6.340263578974049
SMP1,52.0,6.340831341212843
DAL5,23.0,6.3417696416546185
KSP1,3.0,6.34231853643464
ORC5,69.0,6.3428348564987695
WRS1,59.0,6.345551153913106
UGA2,7.0,6.35136596874874
snR7-S,23.0,6.352146184385143
IRA2,4.0,6.3542613316746985
snR4,27.0,6.354838027020851
ASN1,15.0,6.355029199317001
FUN19,71.0,6.355976980034519
PRR2,10.0,6.357299413950487
YFL002W-A,13.0,6.361995234329527
YGR161W-B,13.0,6.361995234329527
HSP104,7.0,6.362078238578076
ECL1,8.0,6.366541817405776
CHS3,14.0,6.3687533072062985
SLA2,8.0,6.369802336880262
GDB1,10.0,6.371908558292702
RDN5-5,67.0,6.37287575645577
RDN5-3,67.0,6.37287575645577
RDN5-4,67.0,6.37287575645577
RDN5-2,67.0,6.37287575645577
ADH5,15.0,6.375111820654654
ERG7,26.0,6.375142811788605
YBR284W,15.0,6.3756688366989485
VID24,16.0,6.375729745230277
BNA3,70.0,6.377508397681353
IDP1,17.0,6.378405848118715
YPL080C,5.0,6.378756263620851
YBR259W,5.0,6.380748030552984
MGR1,10.0,6.3822464108403265
YGR294W,18.0,6.382745590232391
PRB1,4.0,6.384310398129379
GIP2,1.0,6.385717448569546
GIS1,0.0,6.386167172482394
snR5,24.0,6.386234743391894
YDL183C,2.0,6.388307697723659
NHA1,0.0,6.388647986818631
BDS1,9.0,6.391418108951718
SLI15,38.0,6.395493088134985
HFD1,7.0,6.396062719333618
LYS1,15.0,6.396734630081421
DAS1,64.0,6.400413430739043
HER1,11.0,6.400513072125852
UBP5,73.0,6.401622362172568
YNL208W,10.0,6.401718707204055
ATH1,5.0,6.402832901912598
snR83,10.0,6.402837169860653
RPR1,20.0,6.4042934352470615
CYT1,6.0,6.405091847316976
YDR261W-B,12.0,6.406988720997702
YPS6,4.0,6.410787659610279
SNO1,23.0,6.410792149783088
ALD3,7.0,6.412332163865096
FUS3,5.0,6.413963630663396
TMA17,6.0,6.416804160650528
AQY1,4.0,6.417845196475604
ICY2,12.0,6.423127498891372
YHR097C,4.0,6.424648643431495
BDH2,18.0,6.424902530501748
MFA1,7.0,6.4251446624894015
HSP42,5.0,6.4263151574340895
FAA1,10.0,6.427524133079081
POS5,16.0,6.427683338350725
ATR1,19.0,6.4281879479896045
YJR115W,72.0,6.428673364999605
SPO11,11.0,6.429273517256995
RDN58-1,22.0,6.432553606866022
YBL055C,2.0,6.43400744742101
YET2,2.0,6.434183682566526
MTL1,69.0,6.436268562421338
ERG5,9.0,6.437759953302374
CRG1,72.0,6.437890423883737
YFL002W-B,72.0,6.439154526315267
YGR161W-A,72.0,6.439154526315267
SUL1,5.0,6.440074736745595
YPR078C,18.0,6.441491561320788
PFK26,9.0,6.442395317524354
PMD1,4.0,6.444829987241333
snR17b,20.0,6.444916761662646
snR52,6.0,6.450413315407664
MDM32,73.0,6.452743732962019
YTP1,10.0,6.452755024484481
HAP4,71.0,6.455944591722098
STR2,12.0,6.4562451888534875
NAB6,69.0,6.4571383970914225
INP52,0.0,6.457454713091941
YMR084W,6.0,6.4604143262197775
ANT1,68.0,6.462283417971688
ECM4,12.0,6.462441439794615
GCY1,8.0,6.463061328225987
ARG4,11.0,6.463492823590207
SDT1,13.0,6.465935225848393
YOL156W,9.0,6.4682534711958075
YNR071C,17.0,6.471760633478238
VHS1,56.0,6.472360661578192
YNL194C,16.0,6.47476491062065
PFK27,5.0,6.475396424537725
YNR065C,6.0,6.477247335438831
HUA1,4.0,6.480566983530274
snR32,21.0,6.481960348781778
YKR075C,1.0,6.482816417776325
YJL132W,2.0,6.484114143421547
RIM21,5.0,6.484393401303928
ITR1,12.0,6.485405343564078
YNR064C,7.0,6.48557744049792
RCK2,3.0,6.487558418597192
KAR3,41.0,6.488794813314204
snR45,20.0,6.492281336475128
ADE1,31.0,6.494689639510694
YKL183C-A,25.0,6.495185705009571
SDS24,6.0,6.4977134888719315
RDN5-1,23.0,6.4977197616083915
RDN5-6,23.0,6.4977197616083915
PDH1,13.0,6.498023173303326
AGP3,6.0,6.498808394816723
snR191,26.0,6.501737992166941
KDX1,12.0,6.502786004659632
ISA1,23.0,6.503438693996099
DPL1,13.0,6.506395875682949
ZRT1,13.0,6.512958209334577
RDN58-2,22.0,6.513284902318544
YHR212W-A,3.0,6.520101525302232
YGL118C,1.0,6.520555537534506
GGC1,15.0,6.521532619402644
YMR316C-A,2.0,6.521560993367316
PPZ1,27.0,6.523581663565969
PEP5,3.0,6.524347060435519
YGR283C,69.0,6.524795120013011
STP2,69.0,6.526192469818403
ORT1,11.0,6.52624851342981
YIL055C,4.0,6.52829702925056
CRF1,44.0,6.531365541303415
HIS4,16.0,6.532912581417715
RCN1,71.0,6.533352781239856
snR13,25.0,6.538525638326565
SNG1,12.0,6.5390798963370615
TRP3,13.0,6.541496138137856
GRE2,18.0,6.542491915055306
GAT2,2.0,6.544311153278374
"ARG5,6",17.0,6.547457618448396
SNZ1,18.0,6.549825518741748
YLR194C,3.0,6.555315025863421
PYC1,14.0,6.561234609582358
CMP2,5.0,6.56257122008767
ISU1,11.0,6.563471815841624
PLB1,7.0,6.566425080042976
RPH1,72.0,6.569149387097669
YLR152C,9.0,6.570910385568363
AXL1,1.0,6.5713473535826825
PHO90,44.0,6.571715664760682
snR19,21.0,6.574087649402426
FAA2,5.0,6.574878106279914
PDE1,4.0,6.576934828190556
RIM101,73.0,6.578829495029099
YFL051C,5.0,6.580396137750149
STE13,4.0,6.580846701554229
RLM1,57.0,6.581393933126784
Q0158,9.0,6.58141207504733
VHR1,73.0,6.584227100225715
POT1,14.0,6.586848695743033
RRG8,72.0,6.590621154115992
YAP6,71.0,6.590818101098223
HPF1,3.0,6.590984651109395
snR189,24.0,6.591624362301437
PET10,13.0,6.593238512023264
YPT53,2.0,6.59516920782158
CSE2,6.0,6.596513880217012
snR58,2.0,6.600601756657343
ARG7,15.0,6.603810395435371
SPO23,15.0,6.6053322100579885
GPD1,3.0,6.614986381440664
ISC1,5.0,6.616041731806666
MSB3,0.0,6.617723017687112
HMG1,9.0,6.618645759626534
snR8,16.0,6.619035064933991
RTS3,8.0,6.620026634493459
ECM21,5.0,6.62155529864394
YER188W,10.0,6.623726791029655
FMP43,4.0,6.623735709195742
GUT2,4.0,6.6250915721457275
YFL052W,5.0,6.625617972872619
CAR1,9.0,6.626447067441424
HAL5,1.0,6.627421286170991
YBR016W,7.0,6.634085272892261
snR54,28.0,6.636091237664963
INO1,11.0,6.636731669866088
MCH4,13.0,6.6423613940239425
PSR2,67.0,6.643482450648427
PNS1,1.0,6.644571501022271
ADE13,26.0,6.648321376882455
GDH2,10.0,6.657791915945805
CIN5,1.0,6.658361064433294
PCM1,7.0,6.660410905261528
YMR181C,0.0,6.6659840483767825
YMR175W-A,8.0,6.66846182316446
SSH4,5.0,6.668975011910464
TDH1,10.0,6.6701373735883704
LSR1,20.0,6.670910784415713
YLR149C,5.0,6.670920710678699
AIR1,6.0,6.676308931076292
DLD1,13.0,6.677406337556195
snR34,23.0,6.679999470997093
ADY2,4.0,6.6827635122964075
snR128,14.0,6.683586141904883
RGI2,8.0,6.684319088847521
PXA1,5.0,6.687358151369942
snR17a,23.0,6.69122917480417
NRD1,17.0,6.700716289082179
snR37,24.0,6.700741595866347
VPS36,6.0,6.701608282797193
Q0020,24.0,6.703716934541697
RDN25-2,24.0,6.706717908378264
RDN25-1,24.0,6.707781544528124
YKL102C,5.0,6.7150850842837535
YBR225W,2.0,6.718217620248576
STE12,5.0,6.719249600239821
YMR085W,5.0,6.719331260161763
IDP2,7.0,6.71958942137606
AGA2,6.0,6.7212457255707685
ERG11,27.0,6.722139008116733
SUE1,7.0,6.7231508416837515
ASK10,1.0,6.729482244758153
MAL33,5.0,6.729687705217559
ECM13,0.0,6.730532829969278
YLR331C,0.0,6.731165680694402
snR190,24.0,6.732735440633661
YLR157W-D,33.0,6.734271494574517
PUT4,4.0,6.736087286444161
IME4,67.0,6.736131089675575
YGR250C,2.0,6.737843817416957
DFG5,10.0,6.739201697830219
PHD1,4.0,6.7407733912185925
ERG24,6.0,6.742335669986632
CAR2,4.0,6.743307814598446
YGL117W,11.0,6.745541948388894
ATP22,1.0,6.751688707038255
HXT5,5.0,6.753606746489723
SSU1,13.0,6.757299631934948
IML2,3.0,6.75907712568005
RVS161,4.0,6.760227017642888
URA8,13.0,6.763672703895521
HOM3,14.0,6.764820582343014
SST2,4.0,6.768820857708346
YCT1,3.0,6.769238641372487
GSC2,6.0,6.777830351595343
SRY1,7.0,6.779793846875574
PUT1,7.0,6.782628274556534
SCR1,25.0,6.786534001771958
snR6,8.0,6.786566723532953
BTN2,9.0,6.790390036694167
ADE17,31.0,6.792518205218122
ECM7,30.0,6.7931461200218815
YPL152W-A,29.0,6.79462506226847
YGL194C-A,7.0,6.805801656501463
YER160C,3.0,6.813416130995723
TDP1,2.0,6.813916863554108
CEM1,39.0,6.817842312991531
tL(GAG)G,69.0,6.818832294157317
FMS1,6.0,6.825759210783337
YML131W,12.0,6.829250955547848
PRP39,1.0,6.8372319718660215
MNT4,0.0,6.837906897700236
CPA1,11.0,6.838395217852173
tD(GUC)N,14.0,6.83873635225821
YBR296C-A,5.0,6.839593449776367
YLR154W-C,27.0,6.8455258327839426
PMU1,2.0,6.857097795367772
SSE2,4.0,6.859463693861904
PCL2,7.0,6.859703581655908
SPI1,9.0,6.862691135461642
GIP1,12.0,6.862885392525801
